index,ROA(C) before interest and depreciation before interest,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,Operating Gross Margin,Realized Sales Gross Margin,Operating Profit Rate,Pre-tax net Interest Rate,After-tax net Interest Rate,Non-industry income and expenditure/revenue,Continuous interest rate (after tax),Operating Expense Rate,Research and development expense rate,Cash flow rate,Interest-bearing debt interest rate,Tax rate (A),Net Value Per Share (B),Net Value Per Share (A),Net Value Per Share (C),Persistent EPS in the Last Four Seasons,Cash Flow Per Share,Revenue Per Share (Yuan ¥),Operating Profit Per Share (Yuan ¥),Per Share Net profit before tax (Yuan ¥),Realized Sales Gross Profit Growth Rate,Operating Profit Growth Rate,After-tax Net Profit Growth Rate,Regular Net Profit Growth Rate,Continuous Net Profit Growth Rate,Total Asset Growth Rate,Net Value Growth Rate,Total Asset Return Growth Rate Ratio,Cash Reinvestment %,Current Ratio,Quick Ratio,Interest Expense Ratio,Total debt/Total net worth,Debt ratio %,Net worth/Assets,Long-term fund suitability ratio (A),Borrowing dependency,Contingent liabilities/Net worth,Operating profit/Paid-in capital,Net profit before tax/Paid-in capital,Inventory and accounts receivable/Net value,Total Asset Turnover,Accounts Receivable Turnover,Average Collection Days,Inventory Turnover Rate (times),Fixed Assets Turnover Frequency,Net Worth Turnover Rate (times),Revenue per person,Operating profit per person,Allocation rate per person,Working Capital to Total Assets,Quick Assets/Total Assets,Current Assets/Total Assets,Cash/Total Assets,Quick Assets/Current Liability,Cash/Current Liability,Current Liability to Assets,Operating Funds to Liability,Inventory/Working Capital,Inventory/Current Liability,Current Liabilities/Liability,Working Capital/Equity,Current Liabilities/Equity,Long-term Liability to Current Assets,Retained Earnings to Total Assets,Total income/Total expense,Total expense/Assets,Current Asset Turnover Rate,Quick Asset Turnover Rate,Working capitcal Turnover Rate,Cash Turnover Rate,Cash Flow to Sales,Fixed Assets to Assets,Current Liability to Liability,Current Liability to Equity,Equity to Long-term Liability,Cash Flow to Total Assets,Cash Flow to Liability,CFO to Assets,Cash Flow to Equity,Current Liability to Current Assets,Liability-Assets Flag,Net Income to Total Assets,Total assets to GNP price,No-credit Interval,Gross Profit to Sales,Net Income to Stockholder's Equity,Liability to Equity,Degree of Financial Leverage (DFL),Interest Coverage Ratio (Interest expense to EBIT),Net Income Flag,Equity to Liability
Cash Flow to Liability,0.2069865945632794,0.19618753309620807,0.20273138997242948,0.1574334865184681,0.15746269186470252,0.1421499628012928,0.12887491056077896,0.12366028017996128,-0.009534628847579647,0.12984207740918963,-0.01989295830208841,-0.016423391713854794,0.30719924692837586,-0.019387550869040603,0.009141732512329075,0.12112212953007476,0.12091317795200712,0.12088584365895952,0.19042976771766426,0.23358726072391894,0.03381901235955492,0.19854658217514823,0.1892868715191718,0.045531364121713165,0.07622568501458363,0.06352484072800232,0.06584645593510802,0.0662435392374128,-0.08301488614292286,0.29066080652738036,0.19040217794183256,0.2287120299442361,0.22180192043759167,0.2457572854339769,-0.025339096765160878,-0.09553972475324124,-0.12503001274904307,0.1250300127490431,0.1317257307337498,-0.10287855775136581,-0.041516192637533963,0.194933771653234,0.18102875225359077,-0.07122594641662737,0.05443666368195978,0.009144075901963734,-0.07642017373495164,-0.0028444970819728843,-0.03975537791204276,-0.0001769248314077467,-0.007514800106637666,0.12028575559169516,-0.06744212335059643,0.2437106299857878,0.23625877826928796,0.1801007105330184,0.4594950469533,0.2386920988333477,0.33225081373850746,-0.08227559099145547,0.33945266074206704,-0.035092971724326794,0.025299230973078346,0.07571956466301219,0.18011017124069936,-0.07278706194178401,0.005540579201521786,0.12390945756798447,0.13282103575000764,0.01388767527316359,-0.06057945154002564,-0.09065097989372829,0.1570416199959641,-0.14997354914902256,0.817228022466973,-0.1099529347990647,0.07571956466301219,-0.07278706194178401,-0.07456116148744095,0.8648758370126806,1.0,0.2620908925551006,0.7373283065062375,-0.1582173829769083,,0.1789859379277024,-0.0377573905092846,0.06033157540167587,0.15743705448076944,0.1342412999444763,-0.09112531590463525,-0.027272835002634725,-0.013425407505628147,,0.12279603627279426
CFO to Assets,0.5105758386211562,0.4490560650925156,0.5057688242924537,0.30064619779988355,0.3008373278790929,0.43372831630680664,0.3720160920322369,0.36278933126048823,0.06116304809645347,0.3762500984095445,-0.0129134517592573,0.07463110456615765,0.792066129456771,-0.007785282154176204,0.12170604069218802,0.2527672067546352,0.2528489702599294,0.25270341151417947,0.3831196869218839,0.8891928054356045,0.03033278216952931,0.40476533409590343,0.3664473239287106,-0.057762292308514235,0.08056057731887302,0.11428103260630962,0.11430562078318078,0.11000659294000284,0.11973269853682064,0.0018794185750927292,0.13692588203559894,0.8977764644336497,0.13083069483603793,0.17099300601225528,-0.009965596810958996,-0.2761242138212335,-0.2808034061406169,0.28080340614061705,-0.020706804614478894,-0.3179923062160881,-0.058294653230925766,0.40348567227931464,0.37161397221687476,-0.2957711493563208,0.04032362327394449,-0.01520249268203598,-0.08048394965201605,-0.03347524491400108,0.017192231764921812,-0.07167667814284036,-0.05210116178135619,0.20346589754850733,-0.025575960868919202,0.14673005757528848,0.10940386039678722,-0.040872009198299676,0.30008500707246244,0.15689848339752765,0.14562577134679414,-0.2508863050652856,0.8185746133726872,-0.08032142296297308,0.02004708095142697,0.014188904044695526,0.04697674844408401,-0.2666586584396343,0.0064230845144808545,0.40396249647435867,0.2888330824095441,-0.0322538791463312,0.024370499982140824,-0.05692779096456389,-0.02752883543940409,-0.06600682891996602,0.21393929213118323,0.08054976862303179,0.014188904044695526,-0.2666586584396343,-0.11976767621247454,0.3045060397628221,0.2620908925551006,1.0,0.29367670819045416,-0.16351920645738205,,0.4516921575844791,0.009040433361545929,0.0664927540989062,0.3006465770088129,0.37257086590601424,-0.27731963845012175,-0.0507676848633585,-0.002463995865100176,,0.15056066359292505
Cash Flow to Equity,0.24847617843512393,0.24900659554967078,0.24649845679618523,0.11811344428542453,0.11835052126836854,0.1487398151506127,0.14741771902708495,0.1462330281089525,0.03725095593633078,0.1470547390966312,0.026179828396409845,-0.008290960733524281,0.21229547844946622,-0.020951061885341387,0.04659316543309752,0.13909426573197353,0.13904023190165898,0.13918745554340592,0.24929815672845881,0.3016867799303553,0.1199930764885247,0.2514804431342645,0.25439262257530376,0.06676233885647527,0.1425736944989929,0.1061415460734121,0.10726358403354376,0.12861962209715194,-0.10367862398039322,0.37341104809281206,0.2636737383051789,0.3188266073719528,0.111111352966798,0.1357891291872209,-0.01028961834549249,-0.04178914015896809,-0.0370376952036509,0.03703769520365095,0.11153334544678417,-0.1147669719544921,-0.0502520183073892,0.2490970123732988,0.24242131716713464,-0.030259289486311222,0.13678104607572245,0.013397829677352887,-0.07801501750167934,-0.02346490252257304,-0.05163230544960484,0.09418040344273179,0.02548350488595266,0.1247075492356485,-0.07680438695954969,0.21312814351805723,0.27003765021049797,0.22073521149768544,0.45988548172987576,0.12671310733040617,0.1927359369752331,0.009983083719633447,0.23734884836369227,-0.01912052747421891,0.03440516481492024,0.085278011864359,0.2151164012551908,-0.018245494108592684,-0.011818854021804685,0.16142286993180271,0.15424289007699957,-0.023668242413118195,-0.06192878123371512,-0.10750562142145303,0.10614300670061909,-0.12380589814596907,0.7569107990589589,-0.13498445758295563,0.085278011864359,-0.018245494108592684,-0.0774994170278248,0.9453343809847133,0.7373283065062375,0.29367670819045416,1.0,-0.14094322039248708,,0.22972920524612592,-0.03520085814085725,0.06111828483353992,0.11811605950909809,0.23358761449629384,-0.04314115813302658,-0.014915752828382103,0.0044024332220409254,,0.019373814403342998
Current Liability to Current Assets,-0.26068075609567687,-0.2986195414336964,-0.26498478578816487,-0.3028067690558214,-0.30330244643306936,-0.21195163077574447,-0.23918974840678586,-0.24043398755117903,-0.1473186158688717,-0.23686538959970185,0.04718427707467918,-0.06345093343779785,-0.29265962378715,-0.06894091299480724,-0.07802789728410273,-0.24645914766313443,-0.24728351957209724,-0.24738194237669087,-0.2629768487911331,-0.12069479311601503,0.005738560418973511,-0.24932110821374256,-0.2604432898349268,-0.037921014619706366,-0.08203514959214579,-0.11352390804536877,-0.1109750585952903,-0.09644632535780233,-0.011651390580981663,-0.16985546191860798,-0.0990193807656425,-0.08338928978138155,-0.6698558700234107,-0.6020230029134228,0.0961876207959412,0.5483251338786527,0.6133275686449471,-0.6133275686449469,-0.1774442251009315,0.5496524131414924,0.15904883569826983,-0.2489931441714668,-0.25969538417569393,0.12783083785285865,-0.09895265406559721,0.10691062385036901,-0.01195624568513779,-0.05486835232898942,0.21148645114234446,0.1077597606489502,-0.012302707788925947,-0.175493595668349,0.22368236452451384,-0.8371322192874451,-0.46558190375951025,-0.46059886751382695,-0.4415864419355899,-0.6072207972685214,-0.33852532551841963,0.4998433865941962,-0.290996275210574,0.021701793638974787,0.06388038919950602,-0.06516922508142155,-0.7616192714757217,0.47317960338441856,-0.026094487316679765,-0.29946301744314646,-0.23285529398826693,-0.06762383116803891,0.2044118131221207,0.2122922886344538,-0.6444378922103874,0.11852974699552486,-0.14077671156506044,0.3401418296086426,-0.06516922508142155,0.47317960338441856,0.31271928998528853,-0.15851432172046545,-0.1582173829769083,-0.16351920645738205,-0.14094322039248708,1.0,,-0.32616634409716566,0.12390866678295122,-0.17197140866985872,-0.30281369313600903,-0.30551755112803014,0.5419124344049527,0.13491253281397578,0.060155798160476635,,-0.5063058535738445
Liability-Assets Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Net Income to Total Assets,0.9237879874692514,0.987918690083577,0.9409992888212628,0.42234783743440374,0.41875172751082157,0.6827163155521656,0.7796468892361139,0.7857200861245314,0.4995685976682165,0.7684601960709938,0.07297785403494951,0.07785134832196823,0.4086366706126184,0.04765159960043242,0.2640134006512274,0.5805098309216911,0.5808618753959921,0.5808772306638138,0.8470838583879068,0.4265290119140496,0.2263753395790033,0.7356337263009723,0.8456663638363008,0.13299745766294538,0.30420159131688973,0.38684852896040783,0.388714582417371,0.3969373015169442,0.07346887885398364,0.39899508998114264,0.5262164999208261,0.30711600430127645,0.1678801884808878,0.18812549528478384,0.04963624131390434,-0.3341662761614822,-0.2988942032471057,0.29889420324710586,0.07406268347467097,-0.37256470374313394,-0.08408847973684175,0.7352970244035145,0.8463794288052141,-0.11980985354787232,0.22209478943424013,0.00976742049925629,-0.127480536188145,-0.053969801125561635,-0.15579313057997657,0.037145604725425115,0.08202154589380962,0.5098406056505554,-0.10341728779395726,0.33209732691036914,0.2197102969775365,0.16485301012922945,0.23731874078873644,0.1734613343600037,0.0825260543209863,-0.21971463275524164,0.43816797206079666,-0.021264006716205774,-0.0028866963955810313,0.08758167890924021,0.29313921909845275,-0.2717436111688633,0.01610595286468887,0.8538412711870842,0.7330287125475271,-0.3173903619903487,-0.01340271415173208,-0.03315473511875062,0.06307950264344829,-0.03993903548197895,0.1718420213978825,-0.1566312333551327,0.08758167890924021,-0.2717436111688633,-0.20755606932443565,0.22870100029111112,0.1789859379277024,0.4516921575844791,0.22972920524612592,-0.32616634409716566,,1.0,-0.03099511192409074,0.08117990626121138,0.4223527116354267,0.9181031456706636,-0.3164121096259782,-0.024279676833838956,0.0778678095980848,,0.13608149705981282
Total assets to GNP price,-0.01305831848354059,-0.03461970513345913,-0.011473577928585062,-0.08731742871848634,-0.08718956021824807,-0.03755209516137946,-0.02248137931548975,-0.019252216620906676,0.02961931626633755,-0.025119507125526918,0.09743888881005895,-0.02219232755445406,0.03201665650927976,0.013603838355529665,-0.08934128091874063,0.14567343623254914,0.14700930180814087,0.1472045355201513,0.027912578470427503,0.0711092535715697,0.04250790790227038,-0.007321027456931414,0.02282606590301618,0.006651478748674341,-0.017083936889601022,-0.009245409418475995,-0.007831525051732059,0.0062992209658914115,0.03629368917404849,-0.06352492702345247,-0.016946906911126207,-0.02326231832314515,-0.08589926612076693,-0.07405570219609185,0.02651625822383468,0.06248862523072738,0.07742928648290626,-0.07742928648290646,-0.03892749292486918,0.08428684423695712,0.08745710158251004,-0.007443640192528369,0.029495374161046608,-0.06874043084640374,-0.07581043056703055,0.08164438229033971,-0.13468612480870742,-0.06625762394509402,0.11327273695288446,-0.04735970407567782,0.16501506318113246,0.0824263266692581,0.2861149628509823,-0.15758378313413432,-0.17227532497879816,-0.19232313127333045,-0.07369616380726389,-0.07834020382315156,-0.015541652351193399,-0.056010151033093244,-0.012239709620147527,0.04146786313286242,0.019962733332084,-0.2155492000537084,-0.13548843549909276,-0.014493104862219884,-0.002000897509757385,-0.009692225015916558,0.08291271696905592,-0.13076292552308483,0.08176694355821164,0.07886081816825825,-0.05643514151817085,-0.03531956669019231,-0.028392108773486174,0.08729745259724016,-0.2155492000537084,-0.014493104862219884,0.2125214204238183,-0.038972794529066455,-0.0377573905092846,0.009040433361545929,-0.03520085814085725,0.12390866678295122,,-0.03099511192409074,1.0,-0.05354424228078697,-0.0873232231805305,-0.033589098199141465,0.06136888852020593,0.0014666583856682337,0.010231293350596254,,-0.056033291790111545
No-credit Interval,0.08497749967819442,0.07865990936539367,0.07965232173119664,0.032490771467685205,0.03167423651145783,0.034665278621475705,0.06294871748239808,0.06021129530444452,0.06642264124278846,0.06654687354908491,0.0011375710389704141,0.05224995997532131,0.08228136426540476,0.055493467770297844,0.05206620419177709,0.0857813824537275,0.0860188531962447,0.08546050845524764,0.06846341256557685,0.06551277637317074,0.028034843534794185,0.04026915075242367,0.07415314123432937,-0.03091055362254928,-0.009622202048003878,0.03690231147659265,0.03202418232400975,0.03445386132810449,-0.027458948228406978,0.07049503298379053,0.021359760851557837,0.06458177022401332,0.1936934463490386,0.19779093975601234,-0.05172331338352214,-0.17619353495743184,-0.19940696848139608,0.1994069684813961,0.03503982481987146,-0.18709895388208447,-0.0038120119973838484,0.03858733234274436,0.07199405944392977,-0.18468286748346965,0.05429220211490129,-0.10965995962727962,0.049022467716477496,-0.009958616592627161,-0.017290380734623058,-0.007240649591066667,-0.09674458538715672,-0.07570767499065394,-0.1564901114290716,0.1534225803551392,0.18667922355568792,0.0006751877724096973,0.13975793969547823,0.20982703589258161,0.1058290618674863,-0.20549570124410244,0.08161851986363165,-0.06274872673519444,0.0021351684556112235,-0.039377845576306976,0.08126007619022477,-0.18465206468842005,0.007022096656522183,0.07003126417016592,0.07679969084087648,-0.0026733272859061808,0.002348420278594114,-0.061496314419497045,0.07712007736361132,-0.07558990811317852,0.07261308853287836,-0.023453831233413092,-0.039377845576306976,-0.18465206468842005,-0.02732074423234781,0.061243867459487004,0.06033157540167587,0.0664927540989062,0.06111828483353992,-0.17197140866985872,,0.08117990626121138,-0.05354424228078697,1.0,0.03249197098398587,0.05810024693914027,-0.17470764755991863,-0.03955952639547806,-0.023590489185672726,,0.17741228872023418
Gross Profit to Sales,0.4272468811309769,0.419562792569287,0.4325375412980213,0.999999984545077,0.9988434647848096,0.40511420940331067,0.3595825669321313,0.35473977020064174,0.11643335659012638,0.36449025204246044,-0.3059702580055192,-0.029013293686795255,0.3738382733335761,0.014457041191787352,0.06392736938885314,0.19757870105694303,0.19771861437792043,0.19770386235703918,0.36682638197393747,0.26505248526929076,-0.1939717152053973,0.3858163420887607,0.34977048091513857,0.13332279295129076,0.1415948960853602,0.14817251478585747,0.14592455246725472,0.14800027818939904,0.01321013716616965,0.19583332020127647,0.22828026579880445,0.19466976759337337,0.3773074144014762,0.40066975020164236,-0.0015562431477060316,-0.30197590025183507,-0.37109020427116496,0.3710902042711658,0.045424072278381945,-0.27957741767827454,-0.18609553862205439,0.3859791965650927,0.3522620008344686,-0.23308003982193087,-0.18157315709746066,0.05483944890365737,0.012600987299144486,0.06896066759156842,0.001864422109031487,-0.25634948715918493,-0.2127148901039479,0.2763424971413688,-0.08938856349726425,0.3391421850288522,0.1895927909324991,0.10726560960969966,0.33106065323768363,0.39463853050890124,0.2720730947687518,-0.31205310486801496,0.37936209773722523,-0.06783340102332587,0.04576128264454751,0.0542153163237781,0.2177465896972546,-0.2692667607418519,-0.002661398554657627,0.3159388445819835,0.27685869632212745,0.3495354772608803,-0.1876225041039509,-0.1941918609216889,0.333050649590826,-0.09378280491781475,0.12934746003555897,-0.05388034828046034,0.0542153163237781,-0.2692667607418519,-0.1844767823978946,0.14421868668063836,0.15743705448076944,0.3006465770088129,0.11811605950909809,-0.30281369313600903,,0.4223527116354267,-0.0873232231805305,0.03249197098398587,1.0,0.3626194406795547,-0.2975286198304069,-0.053438292951559975,0.008179579734333866,,0.3537748678333287
Net Income to Stockholder's Equity,0.8316626686427774,0.8981962781501978,0.8519139009170525,0.3626140945767005,0.3594844827385512,0.6069970775370797,0.7055905648548685,0.7153474974660412,0.4627777684186338,0.6984047591477057,0.0899436453825076,0.04934568638797012,0.3022336847985034,0.035513023805644674,0.2783081954906968,0.5305701715178772,0.5312431181189475,0.5312091571995231,0.7985264582174834,0.360237599183953,0.24084842248554839,0.6880975964500812,0.7961553357774172,0.14619163308816607,0.3131675711052068,0.3918483598754197,0.3939347940213276,0.3982096625246305,0.06346329351544666,0.4067527102257887,0.4997632066027522,0.2717444355022722,0.123362075455255,0.13572892858402755,0.10037504407046074,-0.3394417606437901,-0.2500481227581452,0.2500481227581459,0.07576379743203719,-0.41504197874401827,-0.09717650055598677,0.6879574092764923,0.7939988768564049,-0.11119931035671593,0.21842865661807487,0.02063004259181849,-0.10994361674842867,-0.05116350908988907,-0.14152063396203038,0.06245944472408615,0.1069899865750457,0.48950039225710407,-0.09212738023443318,0.29344338023174854,0.18889710854862207,0.1615993201182844,0.18445668234688714,0.12814519558253346,0.04122018613356659,-0.17277435072927028,0.31713951697100906,0.012623320666942758,0.0004426929918684815,0.07368295109994108,0.33046951816886144,-0.29808003877922773,0.013944119667265619,0.7829362932470904,0.6505932238635892,-0.3333273774611307,-0.007737706390160692,-0.022697760464454604,0.07358583199696958,-0.01633872154242423,0.14301344477695624,-0.143020248079389,0.07368295109994108,-0.29808003877922773,-0.22288427949958936,0.20018469078743756,0.1342412999444763,0.37257086590601424,0.23358761449629384,-0.30551755112803014,,0.9181031456706636,-0.033589098199141465,0.05810024693914027,0.3626194406795547,1.0,-0.3491361293644681,0.010005622118685623,0.12108304381846303,,0.08937624401000277
Liability to Equity,-0.28348647249045805,-0.2785242509882631,-0.28768156822543706,-0.2975254746484644,-0.29761815677670683,-0.142924371154986,-0.21457336700413995,-0.21362830230611213,-0.22361280653268403,-0.2084026630337309,0.11310597205172436,-0.0675074219222343,-0.32910632071572243,-0.06164610604271362,-0.039625828053528094,-0.2596075954275593,-0.26083520140145344,-0.2607450105984595,-0.2187419927103,-0.21303286157224116,0.3507755246324098,-0.10474781620795615,-0.21355635822296917,0.005624324688494639,-0.03280919661629159,-0.10488420351638261,-0.10513224572615508,-0.0847216880301178,-0.08193083795364219,-0.09905864475729736,-0.06450976723801616,-0.19613071906240492,-0.4581673204383571,-0.4387121556309978,0.09679828272599364,0.9798019089734522,0.8991050665002577,-0.899105066500258,-0.06941951963075302,0.8752487404579442,0.11783032043552041,-0.1038231873910991,-0.2094399481702939,0.7421360131984781,0.21193971490559735,0.10873635146168453,0.005618650556526336,-0.04063010694882194,-0.01247503396537964,0.5152859022194218,0.23760999223281143,-0.034029525373169354,0.14258750730941333,-0.44009448184669586,-0.038878789227413973,0.142929834591963,-0.28654867504704773,-0.4444579424675228,-0.23851732468948292,0.7854558614841961,-0.3362620449614571,0.11225764888186933,0.019016049238562645,-0.0165914121122416,-0.25258620667115356,0.9403975011257348,0.000409431543090946,-0.301487916851093,-0.2390423839908297,0.03589191361377633,0.11271440836204905,0.1784569334600965,-0.35164501328103737,0.10390023632512045,-0.05584272438080394,0.027515709568717135,-0.0165914121122416,0.9403975011257348,0.4904963293540797,-0.06121042313760215,-0.09112531590463525,-0.27731963845012175,-0.04314115813302658,0.5419124344049527,,-0.3164121096259782,0.06136888852020593,-0.17470764755991863,-0.2975286198304069,-0.3491361293644681,1.0,0.10625172475229162,0.05065734831832375,,-0.5614938652536012
Degree of Financial Leverage (DFL),-0.0438670079799227,-0.020542959598451156,-0.032658082383429314,-0.053439661394310625,-0.05300002019162445,0.009299530743000314,0.013040858634357772,0.02039813431783952,0.001439975103562553,0.013703542496365066,0.03049786683733482,-0.034963644320562016,-0.06436585945442189,-0.030920097620960953,0.07845187141421388,-0.07486746812784698,-0.07482739868166227,-0.07472389263496021,-0.05912846530214316,-0.050200338146186206,-0.004556512730342564,-0.05464174849518719,-0.061902814770537336,0.038453889002324375,0.02274862388412919,0.057886180335076975,0.05817357042049871,0.0563128996932453,0.03555331621994966,-0.023228212922987972,0.025837054936121505,-0.017672318967515088,-0.10711918014875081,-0.09932399924951418,0.4474424505696667,0.10101472441124767,0.13425539154004396,-0.1342553915400442,-0.049265526083615514,0.14636893561633088,0.02282040254469586,-0.054562723850576283,-0.06364164517371282,0.03587746976942862,-0.027368652041697174,-0.014453920963283181,0.025475812430582816,0.02171594022856469,0.062295509778155754,0.028843985538236003,-0.0004857099115754144,-0.02568952383431865,0.04625823219881973,-0.13881142816171846,-0.07635109798404807,-0.06540818166120338,-0.10277980819260885,-0.10213935596755822,-0.074828403525745,0.09477584416132276,-0.07038520469606485,0.07511827653329657,0.010217121557014803,-0.043973959310456855,-0.11504398646803082,0.0868584963997201,-0.007122676242167033,-0.04531639355697559,-0.05708849806299024,-0.0751458853303509,0.038172845439145,0.0253213768303121,-0.09771699627962013,0.018601373525513998,-0.014666949575107125,0.07232088486530178,-0.043973959310456855,0.0868584963997201,0.0831810796686404,-0.025853124127052225,-0.027272835002634725,-0.0507676848633585,-0.014915752828382103,0.13491253281397578,,-0.024279676833838956,0.0014666583856682337,-0.03955952639547806,-0.053438292951559975,0.010005622118685623,0.10625172475229162,1.0,0.4375293090853105,,-0.10458705904969912
Interest Coverage Ratio (Interest expense to EBIT),0.05414412656036259,0.07556664215135019,0.06235733333157197,0.008173678292788592,0.007355804521107009,0.07960576325222823,0.09661945004077724,0.10137455817818987,0.06133133817544226,0.09173158793803857,0.034006195882836085,-0.0434177263412774,-0.023611196960035084,-0.021017879841462927,0.1671417132393001,0.007970455341699613,0.008334480481615355,0.008251647993611456,0.04210418369113338,-0.0025435928774883753,0.04518437770699413,0.03379347618625774,0.04213115918915084,0.04214314225823059,0.07679151420578732,0.10469410381318242,0.10257079143836399,0.09976722760936978,0.0499303598212481,0.0205175485078407,0.04666830742078727,0.011840436805705247,-0.07093971660204113,-0.06684249213293034,0.7107570212712054,0.04635622227775705,0.07946683496433422,-0.07946683496433415,-0.023637085132227294,0.07644118518976313,0.05198050694827712,0.03376256708192921,0.040575671854976854,0.03877228724455074,0.02173263918371903,-0.0020250344790204724,-0.014705856853432939,0.00010302309660733181,0.012262168749572866,0.04785651104010585,0.04088523849013757,0.042238641709303054,0.04186749481665846,-0.07086924753512333,-0.04897520932355172,-0.027072285337144782,-0.0698519580725185,-0.07044285093192275,-0.03704175796212618,0.05618501719904058,-0.03489901417253148,0.06178948066735491,-0.016354586620650587,-0.032025268793255866,-0.04545543602527292,0.04448869132670304,-0.01920373912219614,0.06523018527759387,0.04744328753484938,-0.08399999681135793,0.046590680399540785,0.015314248784289622,-0.06226993765104467,0.02276124327887866,-0.007535979339915971,0.03632630896646217,-0.032025268793255866,0.04448869132670304,0.05558321169189863,-0.0072677180190868435,-0.013425407505628147,-0.002463995865100176,0.0044024332220409254,0.060155798160476635,,0.0778678095980848,0.010231293350596254,-0.023590489185672726,0.008179579734333866,0.12108304381846303,0.05065734831832375,0.4375293090853105,1.0,,-0.07104802284428767
Net Income Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Equity to Liability,0.10528707684028735,0.10968320167459823,0.10959601133211028,0.35377779101556506,0.35449106060885666,0.0015079555710208086,0.06931730387476788,0.06885512970858743,0.18243360669820463,0.06484943623452137,-0.13668852561068898,-0.03499512124433099,0.385548502087776,0.06358575367313633,-0.04983048748934607,0.1504707218559533,0.15073736367891652,0.15044431096435928,0.0825199349821087,0.09318959142818804,-0.2691773509772094,0.013452295687703722,0.07276352875527207,-0.005280777950269287,-0.026966299834900165,0.003540457254856349,0.0039867647031868285,0.001083396835213172,-0.0033816019750286474,0.042293632305643605,-0.018173491696081505,0.06538364538246035,0.8165642710635961,0.7930280522551157,-0.10306854815850655,-0.5481616897906207,-0.7849757482368278,0.7849757482368286,0.15406555107572456,-0.4794439322099147,-0.1183166179630801,0.012517156989700762,0.0746025099352067,-0.44002905209423354,-0.2330654500861593,-0.012850580714895064,-0.04236198022226276,0.013344513859440316,0.03105218599252781,-0.344449528131183,-0.16931103478428083,0.0032815699629844307,-0.08086020526219771,0.45813328858049207,0.1465403017448585,-0.011826853415763932,0.3840819544751469,0.8022555159951762,0.5414238298785491,-0.6334678239136619,0.418446455546062,-0.111643466348895,0.01087734971164767,0.1536175023125947,0.19945623861967707,-0.4975913044998015,0.02548646667361866,0.12780887604056082,0.1460368887534673,0.04071152388497103,-0.12959960568991263,-0.19211214269120977,0.5350769645266412,-0.17422954549357045,0.04126820716455761,-0.08690413728314486,0.1536175023125947,-0.4975913044998015,-0.3652239344142611,0.047908263076164324,0.12279603627279426,0.15056066359292505,0.019373814403342998,-0.5063058535738445,,0.13608149705981282,-0.056033291790111545,0.17741228872023418,0.3537748678333287,0.08937624401000277,-0.5614938652536012,-0.10458705904969912,-0.07104802284428767,,1.0
